ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,revenue,revenue_tag,revenue_form,revenue_period_end,revenue_filed,net_income,net_income_tag,net_income_form,net_income_period_end,net_income_filed,assets,assets_tag,assets_form,assets_period_end,assets_filed,liabilities,liabilities_tag,liabilities_form,liabilities_period_end,liabilities_filed,equity,equity_tag,equity_form,equity_period_end,equity_filed,cash,cash_tag,cash_form,cash_period_end,cash_filed,cfo,cfo_tag,cfo_form,cfo_period_end,cfo_filed,capex,capex_tag,capex_form,capex_period_end,capex_filed,interest_expense,interest_expense_tag,interest_expense_form,interest_expense_period_end,interest_expense_filed,cogs,cogs_tag,cogs_form,cogs_period_end,cogs_filed,ppe_net,ppe_net_tag,ppe_net_form,ppe_net_period_end,ppe_net_filed,depreciation,depreciation_tag,depreciation_form,depreciation_period_end,depreciation_filed,sga,sga_tag,sga_form,sga_period_end,sga_filed,current_assets,current_assets_tag,current_assets_form,current_assets_period_end,current_assets_filed,current_liabilities,current_liabilities_tag,current_liabilities_form,current_liabilities_period_end,current_liabilities_filed,accounts_receivable,accounts_receivable_tag,accounts_receivable_form,accounts_receivable_period_end,accounts_receivable_filed,inventory,inventory_tag,inventory_form,inventory_period_end,inventory_filed,accounts_payable,accounts_payable_tag,accounts_payable_form,accounts_payable_period_end,accounts_payable_filed,long_term_debt,long_term_debt_tag,long_term_debt_form,long_term_debt_period_end,long_term_debt_filed,short_term_debt,short_term_debt_tag,short_term_debt_form,short_term_debt_period_end,short_term_debt_filed,market_data_available,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m
SYY,Sysco,Consumer Staples,Food Distributors,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000096021,True,81370000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-06-28,2025-08-22,1828000000.0,NetIncomeLoss,10-K,2025-06-28,2025-08-22,26774000000.0,Assets,10-K,2025-06-28,2025-08-22,,,,,,1830000000.0,StockholdersEquity,10-K,2025-06-28,2025-08-22,1071000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-06-28,2025-08-22,2510000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-06-28,2025-08-22,906000000.0,PaymentsToAcquireProductiveAssets,10-K,2025-06-28,2025-08-22,128495000.0,InterestExpense,10-K,2013-06-29,2013-08-27,66401000000.0,CostOfRevenue,10-K,2025-06-28,2025-08-22,6084000000.0,PropertyPlantAndEquipmentNet,10-K,2025-06-28,2025-08-22,945000000.0,DepreciationAndAmortization,10-K,2025-06-28,2025-08-22,,,,,,11968000000.0,AssetsCurrent,10-K,2025-06-28,2025-08-22,9916000000.0,LiabilitiesCurrent,10-K,2025-06-28,2025-08-22,5502000000.0,AccountsNotesAndLoansReceivableNetCurrent,10-K,2025-06-28,2025-08-22,5053000000.0,InventoryFinishedGoodsNetOfReserves,10-K,2025-06-28,2025-08-22,6512000000.0,AccountsPayableCurrent,10-K,2025-06-28,2025-08-22,10588184000.0,LongTermDebt,10-K,2021-07-03,2021-08-30,8782000.0,ShortTermBorrowings,10-K,2021-07-03,2021-08-30,True,72.44000244140625,-0.0052183089125305004,-0.1559372470051319,0.3701676352240073,-0.19936258344948166
T,AT&T,Technology & Communications,Integrated Telecommunication Services,S&P 500,BBB shown,BBB,screenshot,0000732717,True,125648000000.0,Revenues,10-K,2025-12-31,2026-02-09,21953000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-09,420198000000.0,Assets,10-K,2025-12-31,2026-02-09,279032000000.0,Liabilities,10-K,2015-12-31,2016-02-18,126491000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10-K,2025-12-31,2026-02-09,18234000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-09,40284000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-09,20842000000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-02-09,6704000000.0,InterestExpense,10-K,2023-12-31,2024-02-23,60611000000.0,CostOfRevenue,10-K,2014-12-31,2015-02-20,131559000000.0,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,10-K,2025-12-31,2026-02-09,20886000000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-09,28942000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-09,48732000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-09,53780000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-09,8843000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-09,3592000000.0,InventoryNet,10-K,2020-12-31,2021-02-25,29910000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-09,134718000000.0,LongTermDebt,10-K,2025-12-31,2026-02-09,3453000000.0,LongTermDebtCurrent,10-K,2011-12-31,2012-02-24,True,25.15999984741211,-0.04913073628273168,-0.06221595978453365,0.24831892129851446,-0.12634617050570263
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000024545,True,13040300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-18,-2139600000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-18,22738400000.0,Assets,10-K,2025-12-31,2026-02-18,12195700000.0,Liabilities,10-K,2025-12-31,2026-02-18,10230300000.0,StockholdersEquity,10-K,2025-12-31,2026-02-18,896500000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-18,1784400000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-18,716600000.0,PaymentsToAcquireProductiveAssets,10-K,2025-12-31,2026-02-18,234000000.0,InterestExpense,10-K,2023-12-31,2024-02-20,6866200000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-18,4768700000.0,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,10-K,2025-12-31,2026-02-18,711300000.0,DepreciationAndAmortization,10-K,2025-12-31,2026-02-18,2643900000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-18,2935500000.0,AssetsCurrent,10-K,2025-12-31,2026-02-18,5310800000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-18,703000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-18,715900000.0,InventoryNet,10-K,2025-12-31,2026-02-18,1822800000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-18,6260100000.0,LongTermDebt,10-K,2025-12-31,2026-02-18,2394700000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-18,True,42.40999984741211,-0.058601541273204605,-0.15772252360037953,0.30590785204397036,-0.21208802509235747
TDG,TransDigm Group,Aerospace & Defense,Aerospace & Defense,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001260221,True,8831000000.0,Revenues,10-K,2025-09-30,2025-11-12,2074000000.0,NetIncomeLoss,10-K,2025-09-30,2025-11-12,22909000000.0,Assets,10-K,2025-09-30,2025-11-12,32588000000.0,Liabilities,10-K,2025-09-30,2025-11-12,-9686000000.0,StockholdersEquity,10-K,2025-09-30,2025-11-12,2808000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-09-30,2025-11-12,2038000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-09-30,2025-11-12,222000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-09-30,2025-11-12,,,,,,3520000000.0,CostOfGoodsAndServicesSold,10-K,2025-09-30,2025-11-12,1579000000.0,PropertyPlantAndEquipmentNet,10-K,2025-09-30,2025-11-12,367000000.0,DepreciationDepletionAndAmortization,10-K,2025-09-30,2025-11-12,945000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-09-30,2025-11-12,7012000000.0,AssetsCurrent,10-K,2025-09-30,2025-11-12,2182000000.0,LiabilitiesCurrent,10-K,2025-09-30,2025-11-12,1617000000.0,AccountsReceivableNetCurrent,10-K,2025-09-30,2025-11-12,2095000000.0,InventoryNet,10-K,2025-09-30,2025-11-12,368000000.0,AccountsPayableCurrent,10-K,2025-09-30,2025-11-12,29291000000.0,LongTermDebt,10-K,2025-09-30,2025-11-12,124000000.0,LongTermDebtCurrent,10-K,2025-09-30,2025-11-12,True,1215.0799560546875,0.006544096151576806,-0.06539498586863113,0.3058618439135043,-0.16201382341056036
TDY,Teledyne Technologies,Technology,Electronic Equipment & Instruments,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001094285,True,6115400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-28,2026-02-20,894800000.0,NetIncomeLoss,10-K,2025-12-28,2026-02-20,15285300000.0,Assets,10-K,2025-12-28,2026-02-20,4771400000.0,Liabilities,10-K,2025-12-28,2026-02-20,10513900000.0,StockholdersEquity,10-K,2025-12-28,2026-02-20,352400000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-28,2026-02-20,1191300000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-28,2026-02-20,117300000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-28,2026-02-20,77300000.0,InterestExpense,10-K,2023-12-31,2024-02-23,3500600000.0,CostOfGoodsAndServicesSold,10-K,2025-12-28,2026-02-20,839100000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-28,2026-02-20,336300000.0,DepreciationAndAmortization,10-K,2025-12-28,2026-02-20,931100000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-28,2026-02-20,3055600000.0,AssetsCurrent,10-K,2025-12-28,2026-02-20,1860100000.0,LiabilitiesCurrent,10-K,2025-12-28,2026-02-20,992400000.0,AccountsReceivableNetCurrent,10-K,2025-12-28,2026-02-20,1043300000.0,InventoryNet,10-K,2025-12-28,2026-02-20,486600000.0,AccountsPayableCurrent,10-K,2025-12-28,2026-02-20,2475400000.0,LongTermDebt,10-K,2025-12-28,2026-02-20,450100000.0,LongTermDebtCurrent,10-K,2025-12-28,2026-02-20,True,621.3800048828125,-0.0377241393129778,-0.05332276994977747,0.25364679202318446,-0.09760527941361441
TECH,Bio-Techne,Healthcare,Life Sciences Tools & Services,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000842023,True,1219635000.0,Revenues,10-K,2025-06-30,2025-08-22,73400000.0,NetIncomeLoss,10-K,2025-06-30,2025-08-22,2557868000.0,Assets,10-K,2025-06-30,2025-08-22,,,,,,1918808000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10-K,2025-06-30,2025-08-22,162186000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-06-30,2025-08-22,287556000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-06-30,2025-08-22,31006000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-06-30,2025-08-22,11215000.0,InterestExpense,10-K,2023-06-30,2023-08-23,429363000.0,CostOfGoodsAndServicesSold,10-K,2025-06-30,2025-08-22,245719000.0,PropertyPlantAndEquipmentNet,10-K,2025-06-30,2025-08-22,109903000.0,DepreciationDepletionAndAmortization,10-K,2025-06-30,2025-08-22,588521000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-06-30,2025-08-22,608300000.0,AssetsCurrent,10-K,2025-06-30,2025-08-22,175849000.0,LiabilitiesCurrent,10-K,2025-06-30,2025-08-22,206876000.0,AccountsReceivableNetCurrent,10-K,2025-06-30,2025-08-22,189446000.0,InventoryNet,10-K,2025-06-30,2025-08-22,25311000.0,AccountsPayableCurrent,10-K,2025-06-30,2025-08-22,,,,,,12500000.0,LongTermDebtCurrent,10-K,2022-06-30,2023-08-23,True,48.36000061035156,-0.12927620069895362,-0.26046022529527546,0.5846346520145026,-0.32158772208848474
TEL,TE Connectivity,Technology,Electronic Manufacturing Services,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001385157,True,17262000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-09-26,2025-11-10,1842000000.0,NetIncomeLoss,10-K,2025-09-26,2025-11-10,25081000000.0,Assets,10-K,2025-09-26,2025-11-10,12351000000.0,Liabilities,10-K,2025-09-26,2025-11-10,12585000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10-K,2025-09-26,2025-11-10,1255000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-09-26,2025-11-10,4139000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-09-26,2025-11-10,936000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-09-26,2025-11-10,80000000.0,InterestExpense,10-K,2023-09-29,2023-11-13,11183000000.0,CostOfGoodsAndServicesSold,10-K,2025-09-26,2025-11-10,4312000000.0,PropertyPlantAndEquipmentNet,10-K,2025-09-26,2025-11-10,838000000.0,DepreciationDepletionAndAmortization,10-K,2025-09-26,2025-11-10,1866000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-09-26,2025-11-10,7966000000.0,AssetsCurrent,10-K,2025-09-26,2025-11-10,5120000000.0,LiabilitiesCurrent,10-K,2025-09-26,2025-11-10,3403000000.0,AccountsReceivableNetCurrent,10-K,2025-09-26,2025-11-10,2699000000.0,InventoryNet,10-K,2025-09-26,2025-11-10,2021000000.0,AccountsPayableCurrent,10-K,2025-09-26,2025-11-10,4842000000.0,LongTermDebtNoncurrent,10-K,2025-09-26,2025-11-10,500000000.0,LongTermDebtCurrent,10-K,2015-09-25,2015-11-10,True,206.1999969482422,-0.10261990580695934,-0.0866736356950869,0.4459268632874829,-0.16740695348786483
TER,Teradyne,Technology,Semiconductor Materials & Equipment,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000097210,True,3190024000.0,Revenues,10-K,2025-12-31,2026-02-19,554047000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-19,4183599000.0,Assets,10-K,2025-12-31,2026-02-19,1387847000.0,Liabilities,10-K,2025-12-31,2026-02-19,2795752000.0,StockholdersEquity,10-K,2025-12-31,2026-02-19,293751000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-19,674415000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-19,224009000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-19,6846000.0,InterestExpense,10-K,2025-12-31,2026-02-19,1332679000.0,CostOfGoodsAndServicesSold,10-K,2025-12-31,2026-02-19,562999000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-19,127981000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-19,648874000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-19,1949300000.0,AssetsCurrent,10-K,2025-12-31,2026-02-19,1115207000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-19,786913000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-19,379552000.0,InventoryNet,10-K,2025-12-31,2026-02-19,269185000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-19,0.0,LongTermDebt,10-K,2014-12-31,2015-02-27,200000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-19,True,359.7699890136719,-0.022337567430754768,0.16099615113487453,0.8019831038785299,-0.13947091329738837
TFC,Truist Financial,Financials,Diversified Banks,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000092230,True,24542000000.0,InterestAndDividendIncomeOperating,10-K,2025-12-31,2026-02-24,5307000000.0,ProfitLoss,10-K,2025-12-31,2026-02-24,547538000000.0,Assets,10-K,2025-12-31,2026-02-24,482349000000.0,Liabilities,10-K,2025-12-31,2026-02-24,65189000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-24,36377000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2025-12-31,2026-02-24,5739000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-24,564000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2022-12-31,2023-02-28,9856000000.0,InterestExpense,10-K,2023-12-31,2024-02-27,,,,,,3172000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41963000000.0,LongTermDebt,10-K,2025-12-31,2026-02-24,27839000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-24,True,49.11000061035156,0.0005814364238792002,-0.08489480893446999,0.2685102084351288,-0.10178361706273797
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,A / BBB bucket,A,demo_bucket_to_refresh,0000027419,True,104780000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2026-01-31,2026-03-11,3705000000.0,NetIncomeLoss,10-K,2026-01-31,2026-03-11,59490000000.0,Assets,10-K,2026-01-31,2026-03-11,,,,,,16165000000.0,StockholdersEquity,10-K,2026-01-31,2026-03-11,5488000000.0,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,10-K,2026-01-31,2026-03-11,6562000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2026-01-31,2026-03-11,3727000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2026-01-31,2026-03-11,502000000.0,InterestExpense,10-K,2024-02-03,2024-03-13,75511000000.0,CostOfGoodsAndServicesSold,10-K,2026-01-31,2026-03-11,33749000000.0,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,10-K,2026-01-31,2026-03-11,3134000000.0,DepreciationDepletionAndAmortization,10-K,2026-01-31,2026-03-11,21535000000.0,SellingGeneralAndAdministrativeExpense,10-K,2026-01-31,2026-03-11,20005000000.0,AssetsCurrent,10-K,2026-01-31,2026-03-11,21230000000.0,LiabilitiesCurrent,10-K,2026-01-31,2026-03-11,,,,,,12304000000.0,InventoryNet,10-K,2026-01-31,2026-03-11,12622000000.0,AccountsPayableCurrent,10-K,2026-01-31,2026-03-11,14398000000.0,LongTermDebt,10-K,2026-01-31,2026-03-11,161000000.0,LongTermDebtCurrent,10-K,2020-02-01,2020-03-11,True,125.25,0.02756584319613098,0.09525489804418474,0.2779019266102004,-0.051854699371836954
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000109198,True,35864664000.0,SalesRevenueNet,10-K,2018-02-03,2018-04-04,5494000000.0,NetIncomeLoss,10-K,2026-01-31,2026-03-31,35767000000.0,Assets,10-K,2026-01-31,2026-03-31,,,,,,10190000000.0,StockholdersEquity,10-K,2026-01-31,2026-03-31,6230000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2026-01-31,2026-03-31,6874000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2026-01-31,2026-03-31,1957000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2026-01-31,2026-03-31,79000000.0,InterestExpense,10-K,2026-01-31,2026-03-31,41679000000.0,CostOfGoodsAndServicesSold,10-K,2026-01-31,2026-03-31,8220000000.0,PropertyPlantAndEquipmentNet,10-K,2026-01-31,2026-03-31,1247000000.0,DepreciationDepletionAndAmortization,10-K,2026-01-31,2026-03-31,11515000000.0,SellingGeneralAndAdministrativeExpense,10-K,2026-01-31,2026-03-31,15202000000.0,AssetsCurrent,10-K,2026-01-31,2026-03-31,13361000000.0,LiabilitiesCurrent,10-K,2026-01-31,2026-03-31,602000000.0,AccountsReceivableNetCurrent,10-K,2026-01-31,2026-03-31,7297000000.0,InventoryNet,10-K,2026-01-31,2026-03-31,4575000000.0,AccountsPayableCurrent,10-K,2026-01-31,2026-03-31,1870000000.0,LongTermDebtNoncurrent,10-K,2026-01-31,2026-03-31,999000000.0,LongTermDebtCurrent,10-K,2026-01-31,2026-03-31,True,153.36000061035156,-0.050990131076392387,-0.015658130794660163,0.19233893807891003,-0.07054545084635422
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001973266,True,4735151000.0,Revenues,10-K,2025-12-31,2026-02-25,195403000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-25,15495821000.0,Assets,10-K,2025-12-31,2026-02-25,6245742000.0,Liabilities,10-K,2025-12-31,2026-02-25,3737381000.0,StockholdersEquity,10-K,2025-12-31,2026-02-25,831100000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-25,1285725000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-25,,,,,,202724000.0,InterestExpense,10-K,2025-12-31,2026-02-25,,,,,,639930000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-25,484990000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-25,1511993000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-25,2329061000.0,AssetsCurrent,10-K,2025-12-31,2026-02-25,1847163000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-25,558277000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-25,,,,,,194807000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-25,3762124000.0,LongTermDebt,10-K,2025-12-31,2026-02-25,38061000.0,LongTermDebtCurrent,10-K,2025-12-31,2026-02-25,True,186.7899932861328,-0.05360491509751952,-0.10434208797290401,0.3499293862627397,-0.16633263817178523
TMO,Thermo Fisher Scientific,Healthcare,Life Sciences Tools & Services,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000097745,True,44556000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-26,6704000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-26,110343000000.0,Assets,10-K,2025-12-31,2026-02-26,,,,,,53407000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-26,9852000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-26,7818000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-26,1525000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-26,1375000000.0,InterestExpense,10-K,2023-12-31,2024-02-22,8976000000.0,CostOfGoodsSold,10-K,2017-12-31,2018-02-28,10565000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-26,1050000000.0,Depreciation,10-K,2025-12-31,2026-02-26,8732000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-26,28707000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-26,15189000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-26,8900000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-26,5425000000.0,InventoryNet,10-K,2025-12-31,2026-02-26,3622000000.0,AccountsPayableCurrent,10-K,2025-12-31,2026-02-26,39172000000.0,LongTermDebt,10-K,2025-12-31,2026-02-26,693000000.0,ShortTermBorrowings,10-K,2018-12-31,2020-02-26,True,465.0,-0.06270783953182635,-0.14869471461859063,0.3246845624014558,-0.2720936956176535
TMUS,T-Mobile US,Industrials,,Nasdaq 100; S&P 500,BBB bucket,BBB,demo_bucket_to_refresh,0001283699,True,88309000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-11,10992000000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-11,219237000000.0,Assets,10-K,2025-12-31,2026-02-11,6830508000.0,Liabilities,10-K,2012-12-31,2013-03-01,59203000000.0,StockholdersEquity,10-K,2025-12-31,2026-02-11,5598000000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-11,27950000000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-11,9955000000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-12-31,2026-02-11,835000000.0,InterestExpense,10-K,2018-12-31,2019-02-07,11608000000.0,CostOfGoodsSold,10-K,2017-12-31,2018-02-08,38333000000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-11,13508000000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-11,23470000000.0,SellingGeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-11,24461000000.0,AssetsCurrent,10-K,2025-12-31,2026-02-11,24500000000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-11,4874000000.0,AccountsReceivableNetCurrent,10-K,2025-12-31,2026-02-11,2405000000.0,InventoryNet,10-K,2025-12-31,2026-02-11,10280000000.0,AccountsPayableAndAccruedLiabilitiesCurrent,10-K,2025-12-31,2026-02-11,86282000000.0,LongTermDebt,10-K,2025-12-31,2026-02-11,5135000000.0,ShortTermBorrowings,10-K,2025-12-31,2026-02-11,True,193.6300048828125,-0.010627978946910477,-0.01567819127996839,0.29769994579667797,-0.12610011065496884
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001811074,True,798190000.0,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2025-12-31,2026-02-18,481376000.0,NetIncomeLoss,10-K,2025-12-31,2026-02-18,1623278000.0,Assets,10-K,2025-12-31,2026-02-18,164371000.0,Liabilities,10-K,2025-12-31,2026-02-18,1458907000.0,StockholdersEquity,10-K,2025-12-31,2026-02-18,144809000.0,CashAndCashEquivalentsAtCarryingValue,10-K,2025-12-31,2026-02-18,545910000.0,NetCashProvidedByUsedInOperatingActivities,10-K,2025-12-31,2026-02-18,18967000.0,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2022-12-31,2023-02-22,,,,,,,,,,,164538000.0,PropertyPlantAndEquipmentNet,10-K,2025-12-31,2026-02-18,62533000.0,DepreciationDepletionAndAmortization,10-K,2025-12-31,2026-02-18,23780000.0,GeneralAndAdministrativeExpense,10-K,2025-12-31,2026-02-18,319320000.0,AssetsCurrent,10-K,2025-12-31,2026-02-18,72604000.0,LiabilitiesCurrent,10-K,2025-12-31,2026-02-18,,,,,,,,,,,39578000.0,AccountsPayableAndAccruedLiabilitiesCurrent,10-K,2025-12-31,2026-02-18,,,,,,,,,,,True,394.20001220703125,-0.03846620232386777,0.05378131653872198,0.5872900058445685,-0.2697159483256235
